   23.0000000       101.716423      -500.106934      -233.736755    
   23.0000000       101.791588      -500.106934      -226.042984    
   23.0000000       101.866074      -500.106934      -218.418930    
   23.0000000       101.939941      -500.106934      -210.858261    
   23.0000000       102.013603      -500.106934      -203.318466    
   24.0000000       101.699028      -388.972046      -233.736755    
   24.0000000       101.774765      -388.972046      -226.042984    
   24.0000000       101.849823      -388.972046      -218.418930    
   24.0000000       101.924248      -388.972046      -210.858261    
   24.0000000       101.998474      -388.972046      -203.318466    
   25.0000000       101.680649      -277.837189      -233.736755    
   25.0000000       101.756996      -277.837189      -226.042984    
   25.0000000       101.832649      -277.837189      -218.418930    
   25.0000000       101.907669      -277.837189      -210.858261    
   25.0000000       101.982491      -277.837189      -203.318466    
   26.0000000       101.661263      -166.702316      -233.736755    
   26.0000000       101.738243      -166.702316      -226.042984    
   26.0000000       101.814529      -166.702316      -218.418930    
   26.0000000       101.890182      -166.702316      -210.858261    
   26.0000000       101.965622      -166.702316      -203.318466    
   27.0000000       101.640823      -55.5674324      -233.736755    
   27.0000000       101.718475      -55.5674324      -226.042984    
   27.0000000       101.795425      -55.5674324      -218.418930    
   27.0000000       101.871742      -55.5674324      -210.858261    
   27.0000000       101.947845      -55.5674324      -203.318466    
   28.0000000       101.619286       55.5674400      -233.736755    
   28.0000000       101.697655       55.5674400      -226.042984    
   28.0000000       101.775307       55.5674400      -218.418930    
   28.0000000       101.852318       55.5674400      -210.858261    
   28.0000000       101.929115       55.5674400      -203.318466    
   29.0000000       101.596619       166.702316      -233.736755    
   29.0000000       101.675728       166.702316      -226.042984    
   29.0000000       101.754128       166.702316      -218.418930    
   29.0000000       101.831863       166.702316      -210.858261    
   29.0000000       101.909393       166.702316      -203.318466    
   30.0000000       101.572769       277.837189      -233.736755    
   30.0000000       101.652664       277.837189      -226.042984    
   30.0000000       101.731834       277.837189      -218.418930    
   30.0000000       101.810349       277.837189      -210.858261    
   30.0000000       101.888649       277.837189      -203.318466    
   31.0000000       101.547684       388.972046      -233.736755    
   31.0000000       101.628410       388.972046      -226.042984    
   31.0000000       101.708397       388.972046      -218.418930    
   31.0000000       101.787720       388.972046      -210.858261    
   31.0000000       101.866829       388.972046      -203.318466    
   32.0000000       101.521317       500.106934      -233.736755    
   32.0000000       101.602905       500.106934      -226.042984    
   32.0000000       101.683754       500.106934      -218.418930    
   32.0000000       101.763931       500.106934      -210.858261    
   32.0000000       101.843887       500.106934      -203.318466    
