   23.0000000       100.287041      -500.106934      -380.041748    
   23.0000000       100.418243      -500.106934      -366.612885    
   23.0000000       100.546722      -500.106934      -353.462311    
   23.0000000       100.672974      -500.106934      -340.539490    
   23.0000000       100.798637      -500.106934      -327.677368    
   24.0000000       100.258759      -388.972046      -380.041748    
   24.0000000       100.390953      -388.972046      -366.612885    
   24.0000000       100.520416      -388.972046      -353.462311    
   24.0000000       100.647629      -388.972046      -340.539490    
   24.0000000       100.774246      -388.972046      -327.677368    
   25.0000000       100.228882      -277.837189      -380.041748    
   25.0000000       100.362137      -277.837189      -366.612885    
   25.0000000       100.492622      -277.837189      -353.462311    
   25.0000000       100.620857      -277.837189      -340.539490    
   25.0000000       100.748489      -277.837189      -327.677368    
   26.0000000       100.197357      -166.702316      -380.041748    
   26.0000000       100.331718      -166.702316      -366.612885    
   26.0000000       100.463303      -166.702316      -353.462311    
   26.0000000       100.592606      -166.702316      -340.539490    
   26.0000000       100.721306      -166.702316      -327.677368    
   27.0000000       100.164116      -55.5674324      -380.041748    
   27.0000000       100.299660      -55.5674324      -366.612885    
   27.0000000       100.432396      -55.5674324      -353.462311    
   27.0000000       100.562828      -55.5674324      -340.539490    
   27.0000000       100.692650      -55.5674324      -327.677368    
   28.0000000       100.129105       55.5674400      -380.041748    
   28.0000000       100.265884       55.5674400      -366.612885    
   28.0000000       100.399834       55.5674400      -353.462311    
   28.0000000       100.531456       55.5674400      -340.539490    
   28.0000000       100.662460       55.5674400      -327.677368    
   29.0000000       100.092247       166.702316      -380.041748    
   29.0000000       100.230331       166.702316      -366.612885    
   29.0000000       100.365555       166.702316      -353.462311    
   29.0000000       100.498428       166.702316      -340.539490    
   29.0000000       100.630684       166.702316      -327.677368    
   30.0000000       100.053467       277.837189      -380.041748    
   30.0000000       100.192924       277.837189      -366.612885    
   30.0000000       100.329483       277.837189      -353.462311    
   30.0000000       100.463676       277.837189      -340.539490    
   30.0000000       100.597244       277.837189      -327.677368    
   31.0000000       100.012688       388.972046      -380.041748    
   31.0000000       100.153580       388.972046      -366.612885    
   31.0000000       100.291550       388.972046      -353.462311    
   31.0000000       100.427132       388.972046      -340.539490    
   31.0000000       100.562080       388.972046      -327.677368    
   32.0000000       99.9698105       500.106934      -380.041748    
   32.0000000       100.112221       500.106934      -366.612885    
   32.0000000       100.251671       500.106934      -353.462311    
   32.0000000       100.388718       500.106934      -340.539490    
   32.0000000       100.525116       500.106934      -327.677368    
