   23.0000000       102.502258      -500.106934      -153.302170    
   23.0000000       102.550743      -500.106934      -148.339432    
   23.0000000       102.598679      -500.106934      -143.432678    
   23.0000000       102.646217      -500.106934      -138.567230    
   23.0000000       102.693932      -500.106934      -133.683151    
   24.0000000       102.490845      -388.972046      -153.302170    
   24.0000000       102.539703      -388.972046      -148.339432    
   24.0000000       102.588005      -388.972046      -143.432678    
   24.0000000       102.635902      -388.972046      -138.567230    
   24.0000000       102.683983      -388.972046      -133.683151    
   25.0000000       102.478798      -277.837189      -153.302170    
   25.0000000       102.528038      -277.837189      -148.339432    
   25.0000000       102.576729      -277.837189      -143.432678    
   25.0000000       102.625008      -277.837189      -138.567230    
   25.0000000       102.673477      -277.837189      -133.683151    
   26.0000000       102.466080      -166.702316      -153.302170    
   26.0000000       102.515739      -166.702316      -148.339432    
   26.0000000       102.564835      -166.702316      -143.432678    
   26.0000000       102.613518      -166.702316      -138.567230    
   26.0000000       102.662384      -166.702316      -133.683151    
   27.0000000       102.452675      -55.5674362      -153.302170    
   27.0000000       102.502762      -55.5674362      -148.339432    
   27.0000000       102.552292      -55.5674362      -143.432678    
   27.0000000       102.601395      -55.5674362      -138.567230    
   27.0000000       102.650696      -55.5674362      -133.683151    
   28.0000000       102.438553       55.5674362      -153.302170    
   28.0000000       102.489098       55.5674362      -148.339432    
   28.0000000       102.539078       55.5674362      -143.432678    
   28.0000000       102.588631       55.5674362      -138.567230    
   28.0000000       102.638382       55.5674362      -133.683151    
   29.0000000       102.423683       166.702316      -153.302170    
   29.0000000       102.474709       166.702316      -148.339432    
   29.0000000       102.525162       166.702316      -143.432678    
   29.0000000       102.575195       166.702316      -138.567230    
   29.0000000       102.625412       166.702316      -133.683151    
   30.0000000       102.408035       277.837189      -153.302170    
   30.0000000       102.459572       277.837189      -148.339432    
   30.0000000       102.510529       277.837189      -143.432678    
   30.0000000       102.561050       277.837189      -138.567230    
   30.0000000       102.611771       277.837189      -133.683151    
   31.0000000       102.391586       388.972046      -153.302170    
   31.0000000       102.443657       388.972046      -148.339432    
   31.0000000       102.495132       388.972046      -143.432678    
   31.0000000       102.546181       388.972046      -138.567230    
   31.0000000       102.597427       388.972046      -133.683151    
   32.0000000       102.374290       500.106934      -153.302170    
   32.0000000       102.426918       500.106934      -148.339432    
   32.0000000       102.478951       500.106934      -143.432678    
   32.0000000       102.530548       500.106934      -138.567230    
   32.0000000       102.582344       500.106934      -133.683151    
