   23.0000000       104.000000      -500.106934       0.00000000    
   24.0000000       104.000000      -388.972046       0.00000000    
   25.0000000       104.000000      -277.837189       0.00000000    
   26.0000000       104.000000      -166.702316       0.00000000    
   27.0000000       104.000000      -55.5674362       0.00000000    
   28.0000000       104.000000       55.5674362       0.00000000    
   29.0000000       104.000000       166.702316       0.00000000    
   30.0000000       104.000000       277.837189       0.00000000    
   31.0000000       104.000000       388.972046       0.00000000    
   32.0000000       104.000000       500.106934       0.00000000    
